SERVICE_KEY,STOP_HOURS,FROM_LOCATION_ID,TO_LOCATION_ID,COUNT,P05,P25,P50,P75,P95
U,22,12917,7658,33,21.6,24,27,37,64.8
U,22,12924,12901,25,32,37,42,47,55.39999999999999
U,22,12932,8435,26,44.25,51,53,56.75,63.75
U,22,12933,1035,26,29.25,32,33.5,35,40
U,22,12934,6511,26,35.5,48,57,69.75,88.5
U,22,12943,5428,26,22,25,27,30,31.75
U,22,12947,10196,27,21,24,30,37.5,52.8
U,22,12948,1811,21,22,24,26,29,53
U,22,12949,5395,24,25.300000000000004,27,31,39,45.39999999999999
U,22,12950,5431,23,21.1,23,24,26.5,31.699999999999996
U,22,12952,3093,26,25,28,31.5,37.5,55.5
U,22,12954,5461,24,21.150000000000002,23,25,26.25,29.849999999999998
U,22,12957,5407,25,23,25,27,29,33.599999999999994
U,22,12961,5495,26,31.25,35,40,51,61
U,22,13018,996,26,24.25,29,30,32,38.5
U,22,13031,10878,22,21,23,24,26,28.95
U,22,13043,418,26,34.5,39,40,45.75,67.25
U,22,13086,13087,24,23.15,25,26,27.25,29.849999999999998
U,22,13088,2420,25,88.6,98,109,114,136.39999999999998
U,22,13089,9767,25,30,32,34,39,47.19999999999999
U,22,13166,10854,22,21,21.25,22,25.75,40.85
U,22,13169,3639,31,58.5,83.5,105,121,176
U,22,1317,1325,25,22.2,25,53,65,106.6
U,22,13171,7636,26,43.25,52.25,64.5,75.75,89.5
U,22,13178,13171,26,52.5,71,87,109.25,124
U,22,1320,3092,26,31.25,35.5,50,59,68.5
U,22,13218,12900,24,21,22.75,23,25,28
U,22,1324,1339,26,21.5,30.5,40,53.75,77.25
U,22,1327,1340,23,22,23,24,27.5,39.09999999999999
U,22,1328,1324,26,27.25,50.5,73,94.25,108
U,22,13327,6839,25,45.400000000000006,50,59,68,77.6
U,22,13327,726,26,26,27,29,30,31.75
U,22,13328,13329,37,41.8,48,51,55,101
U,22,13329,13330,37,24,28,32,70,79.19999999999999
U,22,1338,1317,26,24.25,33,48.5,64.75,80.5
U,22,1339,1335,26,27.25,29.25,31,32,37.5
U,22,1340,2798,25,29,32,33,37,41.8
U,22,13467,689,37,53,59,61,68,76
U,22,1356,1336,21,21,23,25,26,28
U,22,13591,13166,25,58.2,68,92,111,148.6
U,22,13693,4538,26,61.5,69.5,88,98.5,121.5
U,22,13733,3398,26,124.75,143,148.5,161.75,176.5
U,22,13773,13733,26,83.5,94,108,131.25,159.25
U,22,13780,7773,26,66.25,96.25,103.5,106,114.75
U,22,13809,13089,25,53.6,60,70,77,87.6
U,22,13825,13773,26,42.25,46.25,54.5,102.75,108.5
U,22,13870,9648,26,29.25,32.25,33,34.75,37.75
U,22,13882,2633,39,32.9,34,35,37,42.2
U,22,13884,13885,25,26,28,29,33,36.599999999999994
U,22,13885,13886,25,46,51,56,63,72.6
U,22,13887,13888,24,60,63.75,68.5,86,148.89999999999998
U,22,13888,13889,25,27.4,31,33,36,40.8
U,22,13889,13890,25,38,39,45,48,54.599999999999994
U,22,155,188,26,49,51,55,58,64.75
U,22,173,155,26,39.75,46,48,51.75,54.75
U,22,176,173,26,43.25,46,51.5,60.75,77.25
U,22,1775,12947,37,21.799999999999997,24,27,29,32.199999999999996
U,22,1778,12904,21,21,22,24,26,28
U,22,1792,1794,39,25,29.5,36,63,154.40000000000003
U,22,1793,7656,26,33.25,42,59.5,97.75,107.25
U,22,1794,12946,39,24,28,32,33.5,38.60000000000001
U,22,1798,1793,26,29,33.25,36,37.75,71.75
U,22,1808,1810,29,21,22,24,34,46.199999999999996
U,22,181,207,26,39.25,42.25,46,47.75,53.5
U,22,1811,1807,24,21,22.75,25,28.25,31.849999999999998
U,22,1815,12948,24,21.150000000000002,22,25,27,29
U,22,1816,1819,38,21.85,24,25,31.75,45.15
U,22,1818,1815,26,27,29,32,35,37.75
U,22,1819,1821,39,24,26.5,28,30.5,46.400000000000006
U,22,1823,1827,39,22.900000000000002,24,25,27,34.2
U,22,1824,1818,26,32.25,48.5,68,93.75,108.5
U,22,1827,6427,39,24,26,28,31.5,61.300000000000004
U,22,188,181,26,21.25,23,25,28,31.75
U,22,191,199,25,26,29,32,46,59.8
U,22,199,200,26,22.25,24,25,26.75,33
U,22,207,191,26,29,34.25,37,48.75,64.25
U,22,2268,1034,26,34.25,38,42.5,56.5,73
U,22,229,238,26,31.25,35,38,41,46.5
U,22,233,5378,26,58.25,62.25,68.5,74.75,80.75
U,22,235,240,22,21,21,22,24,34.8
U,22,238,251,21,21,24,24,26,27
U,22,239,9872,36,21,23,25,27,31
U,22,240,5378,25,34.2,38,42,46,52
U,22,252,239,39,23.9,26,29,30.5,53.1
U,22,2594,2597,36,22,27.5,48.5,57.5,71.25
U,22,2596,2607,28,21.35,24,41,48.25,59.949999999999996
U,22,2597,2599,39,23.9,26.5,29,32.5,74
U,22,2602,3637,26,39.25,44.25,58,65.75,78.75
U,22,2609,2606,26,30.5,34.75,44.5,61.75,71.75
U,22,2611,2609,22,21,22.25,24.5,25.75,30.9
U,22,2612,2614,38,21.85,24,26,31,43.3
U,22,2615,2617,39,24.7,28,29,30.5,34.1
U,22,2616,2613,39,23.9,27,30,34.5,48.70000000000001
U,22,2620,2623,39,32,36,48,56,67
U,22,2623,2625,30,21,22,23,25.75,29.19999999999999
U,22,2624,12892,39,27.9,33.5,36,42,56.50000000000001
U,22,2625,2628,35,21.7,23,23,25.5,36.79999999999998
U,22,2626,2624,31,22.5,23.5,26,32,47.5
U,22,2629,2626,39,28.7,48,65,76.5,88.1
U,22,2632,2629,23,21,22,24,26,59.69999999999997
U,22,2633,7651,39,25.8,28.5,42,53,58.400000000000006
U,22,2635,2632,39,23,26.5,30,32,37.50000000000001
U,22,2641,2594,39,36.8,43,62,74,83.1
U,22,2642,11956,33,78.2,91,101,122,202.79999999999987
U,22,2685,2708,25,22.2,25,28,30,32
U,22,2686,2691,26,27.25,30,31.5,33,35.75
U,22,2692,2696,26,30,32,33.5,35.75,38.75
U,22,2696,2699,25,22.2,24,25,26,29.799999999999997
U,22,2701,2703,26,36,45,63,82.75,93
U,22,2707,2685,23,21,22,23,24.5,25.9
U,22,2708,6728,26,22.25,24.25,27.5,31.75,35.25
U,22,2712,2714,22,21.049999999999997,26.25,37.5,45,56.95
U,22,2713,6876,26,71.5,77.5,80,83.75,111.75
U,22,2714,2718,26,33.25,35,36,38,40.75
U,22,2718,2720,26,26,27,28,30,36.25
U,22,2722,2726,26,23.25,25,27,29,34.25
U,22,2726,2728,26,26,28,32,37.75,56.75
U,22,2728,2732,26,24,25,26.5,28.75,32.75
U,22,2736,2738,26,29,35.25,50,68,78.75
U,22,2742,2746,26,35,36.25,38.5,42,59.5
U,22,2746,2749,25,22.599999999999998,28,29,45,88.19999999999997
U,22,2754,2757,21,21,21,22,24,30
U,22,2760,2762,25,30,37,43,70,90.99999999999999
U,22,2762,2767,26,37.25,40,42,45.75,61.5
U,22,2767,13218,26,31.25,37.25,46.5,64.75,83.75
U,22,2798,10857,21,22,23,25,30,35
U,22,3091,3105,25,21.200000000000003,23,26,30,36.19999999999999
U,22,3092,3097,21,21,22,23,25,32
U,22,3093,1356,26,25,28,33,36.75,43.75
U,22,3398,13780,26,61.75,87,106,125.75,133
U,22,3633,2642,40,33.949999999999996,37,39,43.25,54.29999999999998
U,22,3635,2641,39,66.8,72.5,76,81,123.30000000000024
U,22,3637,3641,26,25.5,30.25,34,37.75,78.75
U,22,3639,3635,39,26.900000000000002,31,35,37,41.1
U,22,3669,4290,26,25.25,29.25,37.5,62,91.5
U,22,4014,4026,23,21,23.5,27,53.5,61.9
U,22,4016,4014,26,24.5,29.75,36.5,47.25,65.5
U,22,402,404,21,21,22,24,25,26
U,22,404,406,25,21,23,25,36,56.8
U,22,406,408,24,21,22.75,24,26,31.549999999999994
U,22,408,13043,26,23.25,26,28.5,31,36
U,22,410,7216,24,22.15,24,27,33.25,35
U,22,417,410,26,27.25,31,34.5,36.75,40
U,22,418,422,26,40.5,48.5,58.5,65.25,72.75
U,22,423,417,26,40.25,43.5,48,56,69.5
U,22,4252,13870,25,22,23,26,31,40
U,22,426,423,25,42,45,49,56,69.19999999999999
U,22,4288,8321,23,24.3,29,31,33.5,40.49999999999999
U,22,4290,4252,26,32,36.25,40,48.75,68.25
U,22,430,428,24,21.150000000000002,23.75,26.5,28,34.849999999999994
U,22,435,430,26,37,40.25,42,45.5,48.75
U,22,440,435,26,23,24,26,27.5,30.75
U,22,449,446,25,22,23,26,27,29.799999999999997
U,22,4538,13825,26,90.25,97.25,105,114,123
U,22,457,454,26,28,29,31.5,33,36.75
U,22,4575,6668,26,34.25,43.5,64.5,86.75,108.75
U,22,460,457,26,23.25,28,28,30,33
U,22,5007,5020,25,34.800000000000004,41,49,56,80.6
U,22,5014,5012,26,26.25,31,35,36,92
U,22,5044,5066,25,38.4,42,49,54,78.79999999999995
U,22,5070,5076,25,33.2,37,39,43,51.599999999999994
U,22,5377,10495,25,37.2,44,51,62,80.99999999999999
U,22,5379,241,26,49.25,51,55.5,63,78.5
U,22,5379,5377,25,29.200000000000003,32,35,38,50.79999999999998
U,22,5390,5466,26,28,30.25,40,53.75,73.75
U,22,5391,5481,25,22,24,27,31,35.8
U,22,5395,5433,26,29.5,33,34.5,37,40.75
U,22,5397,13031,26,26,31.25,34,39.75,53
U,22,5398,9792,26,32.25,35.25,37,41.25,50
U,22,5404,5494,26,23.25,25,27.5,30,33.5
U,22,5407,5493,25,21.200000000000003,24,26,29,33.8
U,22,5410,5397,26,32.25,35.25,38,40.75,46.75
U,22,5411,12957,26,23,26,34.5,45.5,62.25
U,22,5414,10910,25,21.400000000000002,25,30,38,51.39999999999999
U,22,5415,5414,23,22.099999999999998,24,25,31,40.9
U,22,5423,5425,25,24,27,42,54,69.6
U,22,5425,12950,26,24,25,26.5,28,32.5
U,22,5428,5426,26,23.25,25,29.5,32.75,75.75
U,22,5432,5436,26,29.25,32.25,36,37.75,51.25
U,22,5436,5439,24,22,24,27.5,29,31.849999999999998
U,22,5439,5444,24,36,40.75,59.5,68,85.94999999999999
U,22,5442,12949,24,23.15,25.75,28,29,34.849999999999994
U,22,5443,5442,21,21,22,23,26,31
U,22,5448,5452,26,28.25,31,33,36.75,43.75
U,22,5453,11071,26,24.5,28,29,33.5,35.75
U,22,5454,5458,25,22.4,25,26,28,29
U,22,5455,5453,24,24,27.75,28.5,34.25,65.19999999999993
U,22,5462,13547,26,25.25,27,28,31.75,36.5
U,22,5465,5467,26,26.25,27.5,32.5,55.25,70.75
U,22,5467,5468,26,28.25,31,33,35,48.5
U,22,5469,5390,33,21.6,23,24,26,31
U,22,5472,12397,39,37.900000000000006,45,59,76,100.10000000000001
U,22,5477,5478,25,23,26,29,36,54.59999999999998
U,22,5481,5479,24,24.15,28.5,33.5,41,48.69999999999999
U,22,5491,5404,26,33,35.25,37,39.75,43.75
U,22,5492,5488,26,21,23.5,26,29,31.5
U,22,5493,8851,25,22,23,25,25,27
U,22,5495,5410,26,25,26.25,29,33.75,38
U,22,5846,3669,26,59.75,65,69,80,91.5
U,22,6144,5416,23,21,22,23,24.5,27
U,22,6165,6166,22,25,28,36,45.5,74.69999999999999
U,22,6173,8935,25,22,24,25,27,31.599999999999994
U,22,627,12374,26,23.25,26.25,29,31,55.75
U,22,629,656,26,23.25,25.25,28.5,33,63
U,22,631,629,26,26,29.25,33,48.75,59.75
U,22,633,627,26,29.25,31.5,36,61.75,80.25
U,22,634,631,26,32.25,36,38,40,55.5
U,22,635,634,26,30,33,44.5,62.5,67
U,22,6398,8134,39,26,34.5,51,76,112.00000000000003
U,22,6427,6398,25,21.200000000000003,23,32,49,61.8
U,22,6504,6516,24,21,22,24.5,51,86.85
U,22,6511,6526,27,21,21,23,24,26
U,22,6516,4288,26,53.25,66.5,85.5,112,149.75
U,22,6526,6143,26,50.25,58,67.5,88.75,102.75
U,22,6619,2705,26,39,41,44,50.5,66.5
U,22,6728,6725,26,27,28.25,29,32.75,36.25
U,22,6731,4583,26,38.25,45,53,61.25,69
U,22,6839,5058,21,21,23,26,48,62
U,22,6849,13693,25,34.2,37,39,44,62.199999999999946
U,22,686,706,26,36,38,39.5,41.75,43.75
U,22,687,682,26,24,26.25,29,30,42.25
U,22,6877,2712,26,82.5,98.75,118.5,135.25,156
U,22,689,782,25,63.4,98,111,118,150.19999999999993
U,22,690,781,26,39.25,42.25,45.5,48,51.25
U,22,691,8798,25,59.4,66,69,72,76.6
U,22,696,822,23,22,23,24,26,28.9
U,22,701,710,21,21,21,22,24,26
U,22,702,768,36,21,23,25,27,40.5
U,22,704,820,51,24,26,29,31.5,34.5
U,22,707,687,26,40.25,46,47,49,52
U,22,711,702,36,21,23,24,25.25,29
U,22,713,707,26,26.75,31,33,34.75,37.75
U,22,716,10791,25,23.2,27,31,47,61.39999999999999
U,22,7174,718,25,22.2,24,66,83,107.99999999999999
U,22,718,749,43,22,23,25,27.5,51.09999999999999
U,22,7193,635,24,24.15,28.75,31.5,42,54.34999999999998
U,22,7196,7202,22,21,22.25,24,25.75,33.95
U,22,7198,7205,26,43.25,47.25,50,53.75,56.5
U,22,7202,7198,26,41,46.25,49,51,56.5
U,22,7205,7193,26,27.25,31.25,35,39,45.75
U,22,7216,4023,25,40.2,43,44,58,82.8
U,22,723,10792,26,28.25,31,47,59.5,92.5
U,22,7235,7246,26,27.25,30.5,34.5,36.75,42.5
U,22,7240,5148,26,30,32.25,34.5,38.75,43.75
U,22,7246,8727,21,22,22,24,25,28
U,22,7248,7235,26,23.75,29,32.5,36.75,51.75
U,22,725,723,23,21.1,23.5,28,35,56.29999999999999
U,22,7250,7248,26,24.25,30,35,38.75,46.25
U,22,7256,7267,26,30.25,33.25,36,40.75,43.5
U,22,726,740,26,24.25,26,28,30,42.25
U,22,7260,7250,26,32.25,35.25,40,54,82.5
U,22,730,6839,26,43.25,52,65.5,75,80
U,22,7309,7317,26,30.25,34.5,41,44.75,49
U,22,7317,7256,26,31.5,52.5,62,66.75,85.25
U,22,735,742,36,22,24.75,27,31,44.25
U,22,740,759,26,30.25,32,33.5,36,37.75
U,22,742,747,32,21,26.75,33,41,48.9
U,22,747,755,38,24,28,30.5,36,51.649999999999984
U,22,749,8511,21,21,21,23,30,50
U,22,7588,7591,25,33.2,36,38,41,43
U,22,759,763,26,25.25,27.25,28.5,31,33
U,22,7591,175,26,38.25,41,42,44,48
U,22,760,8512,25,30.4,35,38,43,46.19999999999999
U,22,7612,7616,26,39.25,59,74,85,91.25
U,22,7616,10491,26,37,39,41.5,45.75,62
U,22,763,769,26,34,36,37.5,42,49.75
U,22,7636,7640,26,52,60.25,65,74.5,86.75
U,22,764,760,25,26,28,30,32,39.999999999999986
U,22,7653,8241,37,22,23,26,28,37.79999999999996
U,22,7654,7659,39,26.900000000000002,33,36,41.5,54
U,22,7655,7653,38,22,24.25,29.5,31,66.15
U,22,7658,2635,37,22,25,27,31,42.199999999999996
U,22,7659,12917,21,21,22,23,25,28
U,22,7660,7655,52,25,28,31,38.5,69.14999999999998
U,22,7662,7660,38,21,23,26.5,39,44
U,22,7665,8242,32,21,22,23,25.25,33.45
U,22,7666,1792,36,23,35.75,66,97.25,124.25
U,22,768,764,25,43,45,49,72,85.39999999999998
U,22,770,774,22,21.049999999999997,22.25,23,24.75,26.95
U,22,775,771,25,22.2,25,26,33,58.19999999999996
U,22,7756,7767,26,38,43,47.5,54,63
U,22,7767,7747,26,56.25,59.25,64.5,73,93.75
U,22,7773,7756,22,21.099999999999998,26.25,28,33.75,64.1
U,22,779,786,25,25.200000000000003,27,29,32,41.19999999999999
U,22,780,691,25,46.599999999999994,52,53,56,62.8
U,22,781,685,26,21.25,24,26,30,36
U,22,782,716,26,27,30,34.5,47.5,60.5
U,22,785,778,26,32.25,35.25,37,39.75,56
U,22,791,788,25,21.200000000000003,23,24,26,29
U,22,792,9526,38,48.85,54,60,78.25,132.99999999999997
U,22,793,13155,26,26.25,28,29,30.75,33
U,22,799,12761,26,25,29.5,40.5,50.75,57.75
U,22,800,796,26,27.25,31,32,35.75,39.75
U,22,801,800,26,22,24,28.5,43.75,61.25
U,22,808,812,26,25.25,29,30,31.75,37
U,22,811,809,26,26.25,28.25,31.5,34,37.5
U,22,812,813,24,21,22,24,25,27.849999999999998
U,22,813,817,26,36,37,38,39.75,68.25
U,22,8134,1831,28,22.35,25,37,92.25,543.3499999999999
U,22,814,811,25,23,25,28,32,38.39999999999999
U,22,817,696,21,21,22,24,26,28
U,22,818,814,26,33,35.25,38.5,40.75,43.75
U,22,820,13327,51,38.5,45,53,57.5,66
U,22,822,12934,26,23,27.25,30,40,54.25
U,22,823,697,21,21,22,24,26,33
U,22,8242,7654,39,29.9,35,42,58.5,82.2
U,22,8321,8194,26,24.25,27,34.5,40.75,97
U,22,8435,9978,25,38,43,46,51,55.8
U,22,8511,9860,26,25.25,48.25,63.5,67,74.75
U,22,8587,10822,25,21,25,27,30,34
U,22,8727,7240,26,31,34,38,42.5,45
U,22,8745,823,23,21.1,22.5,24,28,34.9
U,22,8749,8880,26,24,25.25,28,29.75,34.5
U,22,8799,690,26,58,60.25,63,66,69
U,22,8851,5492,26,41,49.25,55,71.75,76
U,22,8881,8750,26,22.25,24,24.5,25.75,28.75
U,22,8912,8913,26,22.25,26,27,29,34
U,22,8914,11027,26,40,43.25,45.5,66,99.75
U,22,8915,11005,26,30.25,33,35.5,41.75,70
U,22,8935,8912,26,30.5,35,37,41.5,48.5
U,22,9354,718,26,31.25,34.25,40,60.25,66.5
U,22,9526,704,51,67.5,70,74,97,122.5
U,22,9627,9970,26,119.25,126,132.5,149.5,162.5
U,22,9628,993,26,59,66.25,81.5,88,107
U,22,9636,7146,25,36,37,39,40,44.599999999999994
U,22,9716,9718,25,25.200000000000003,29,30,35,41.39999999999999
U,22,9718,9719,25,28,31,33,35,37.8
U,22,9719,9717,25,27.2,29,31,34,44
U,22,9860,725,26,27.25,29,31,38.75,64.75
U,22,9872,237,37,21,25,28,31,39.39999999999999
U,22,996,9627,26,54,59.25,70,77.75,85
U,22,9970,233,26,135.25,143.5,152.5,164.75,182.5
U,22,9975,9628,26,87.25,97.25,102,112.25,119.5
U,22,9978,12933,26,54.75,65.5,72.5,80.75,105
U,23,1003,2268,25,43.2,49,57,73,91.99999999999999
U,23,1010,1017,26,28,30.25,32,34,35.75
U,23,1011,1022,26,26.25,29.5,33.5,45.75,69.25
U,23,1013,1021,26,21.5,28.25,36.5,49.25,67.5
U,23,1018,1011,25,24,26,28,30,32.8
U,23,10196,1802,22,21,23,25,26,29.9
U,23,1020,1018,24,23,24.75,26,27,29
U,23,1021,1010,23,22,23,25,27,30.699999999999996
U,23,1022,1014,23,25.099999999999998,27.5,34,38.5,54.09999999999999
U,23,10287,8989,25,22,24,30,40,64.99999999999996
U,23,10495,9975,25,29.200000000000003,34,38,40,49.999999999999986
U,23,10593,2763,25,24,28,40,68,89.79999999999998
U,23,10602,1342,25,31.6,39,52,77,87
U,23,10791,11032,24,21,23,26,36.25,54.94999999999999
U,23,10792,715,25,22,25,27,28,31
U,23,10793,5087,25,40,45,56,72,95.39999999999999
U,23,10845,178,25,22.799999999999997,29,30,34,36
U,23,10855,5145,26,51.25,56.5,64.5,69,85.25
U,23,10860,4287,25,42.400000000000006,48,50,52,60.8
U,23,10877,8745,25,21.200000000000003,23,27,29,46
U,23,10878,3104,26,22.25,24,27,29,38.5
U,23,10910,10877,26,65,78.25,98.5,117.75,140.25
U,23,10910,6510,25,30.2,32,36,63,97.39999999999999
U,23,11031,202,23,22,23,24,25,28
U,23,11032,10809,26,37.75,53.25,60,70.5,79.25
U,23,11071,5446,24,22,23,25,27.25,32.249999999999986
U,23,11411,8917,25,31.2,36,37,39,44.599999999999994
U,23,11454,11927,26,33,34,35,39.5,41
U,23,11927,12921,26,111.5,115,127.5,142.5,162.5
U,23,11929,13077,26,72.75,88.5,104,125,144.75
U,23,12398,5471,26,33,35,38,43.75,63.5
U,23,1286,7245,26,46.5,49.5,54,57,62
U,23,12892,2619,21,21,22,23,25,27
U,23,12914,13219,26,26,27.5,30,32,36.75
U,23,12917,7658,26,21,25.25,31,39.75,54.25
U,23,12921,13247,25,74.4,84,91,97,103.6
U,23,12932,8435,25,44.4,50,56,63,68.19999999999999
U,23,12933,1035,26,24.5,30,33.5,36,39.5
U,23,12934,6511,26,35,38.25,45.5,66.75,78
U,23,12943,5428,26,23,27,28,29,32.75
U,23,12948,1811,26,22,24.25,26.5,29.75,43.25
U,23,12949,5395,25,24.2,26,29,31,36.599999999999994
U,23,12950,5431,23,21,23,24,26,28
U,23,12952,3093,26,27,28,31,34,38.5
U,23,12954,5461,23,21,22,24,28.5,36.39999999999999
U,23,12961,5495,26,26.25,32,38.5,45.75,57.5
U,23,13077,11454,26,41,54.75,62.5,81,103.5
U,23,1317,1325,25,23.4,45,67,81,113.59999999999998
U,23,13219,2768,26,32,36,46.5,70.25,78.5
U,23,13236,1829,23,21.1,24,29,49.5,63.29999999999999
U,23,1327,1340,25,22,23,24,26,30.39999999999999
U,23,1331,1348,24,38,43,58,79.5,99.85
U,23,13327,726,26,26.5,29,31.5,35.5,47.5
U,23,13328,13329,39,41,47,51,55,96.30000000000001
U,23,13329,13330,39,23,26,29,33,71.4
U,23,1338,1317,26,24,27.5,35.5,54.75,69.75
U,23,1340,2798,26,29.25,33.25,35,36,41.5
U,23,1342,1572,25,29,32,35,37,49.39999999999999
U,23,13467,689,39,52,55,59,62,79.50000000000003
U,23,1348,8198,24,54.449999999999996,58.75,62.5,65.25,73.94999999999999
U,23,13596,5499,25,24.6,33,58,79,87
U,23,13693,4538,26,54.5,64.25,70,79.25,104.25
U,23,13704,6850,26,27.25,29,31,33,42.75
U,23,13732,13772,26,89.75,99.25,105.5,118,141.75
U,23,13772,13778,26,55.25,59,66,71.75,82
U,23,13778,13791,26,49,67.75,76,83,128.5
U,23,13791,13792,26,25.75,30.75,54,79.75,104.75
U,23,13792,13704,26,53,58.25,65,70.75,77.75
U,23,13882,2633,25,32,33,36,37,41.8
U,23,154,210,22,21.049999999999997,23.25,25,27,31.849999999999998
U,23,1571,1579,23,22.099999999999998,25,27,30,71.59999999999994
U,23,1572,10821,25,41.8,76,95,118,127
U,23,1576,1571,24,28.6,37.5,58,73,93.94999999999999
U,23,1579,1331,24,26.15,33,44,54.75,66.94999999999999
U,23,159,11031,22,21,22,25,26,39.9
U,23,160,162,26,24.25,26,28,30,34.75
U,23,164,8213,26,49.75,54.25,58,60.75,65
U,23,168,212,26,39,41.25,43,44,45.75
U,23,170,10844,26,25.25,27.25,29,31,35
U,23,1775,12947,24,21.150000000000002,23,24,26.25,31.549999999999994
U,23,1778,12904,26,23,24,25,28,32
U,23,178,152,25,23.2,27,28,30,33
U,23,179,150,26,22,24,27.5,29.75,34
U,23,1792,1794,26,26.25,30,32.5,51.5,63.25
U,23,1793,7656,26,42,65.75,78.5,93,124.25
U,23,1794,12946,26,25,27.25,29,31,39.75
U,23,1798,1793,26,31.25,33,37.5,46,69.75
U,23,1808,1810,21,21,22,26,28,42
U,23,1811,1807,26,23.25,26,27.5,29.75,33
U,23,1815,12948,26,22,25,26.5,27,32.5
U,23,1816,1819,25,22.2,25,28,36,66.19999999999996
U,23,1818,1815,26,28.5,31,32,36,39.75
U,23,1819,1821,25,22,24,27,30,66.9999999999999
U,23,1823,1827,25,22.2,23,25,28,34.8
U,23,1824,1818,26,35.25,40.5,59.5,69,79.5
U,23,1826,1824,24,21,22,23,25.25,27.849999999999998
U,23,1827,6427,26,24.25,27.5,33,52.5,70.5
U,23,184,4326,26,41.25,52,63,72.25,96.75
U,23,200,201,25,21,23,24,27,28.799999999999997
U,23,210,179,26,39.5,43.5,46,49,55.5
U,23,211,183,26,30.25,33.25,37,42,57.25
U,23,212,160,26,27.25,29.25,35,40,43
U,23,2268,1034,24,36,38,47.5,52,66.04999999999997
U,23,2274,2273,21,22,23,27,30,40
U,23,229,238,26,35,36,37,41,48.5
U,23,2341,2416,21,22,23,25,27,30
U,23,235,240,26,21,22,23,24,24.75
U,23,236,229,26,24.25,26,27.5,30,32
U,23,239,9872,23,23,24,24,26,29.699999999999996
U,23,240,5378,38,38,42,43.5,48.75,59.15
U,23,252,239,26,25,26.25,28.5,32.5,44.75
U,23,253,235,27,21,21,23,24,25.7
U,23,2594,2597,22,21,22.25,31.5,54,66.94999999999999
U,23,2597,2599,25,23.2,25,26,28,64.79999999999995
U,23,2602,3637,26,38,43,55,66.75,91.75
U,23,2609,2606,26,24.25,28.25,35.5,50,61
U,23,2612,2614,25,22,23,26,30,42.59999999999998
U,23,2615,2617,25,24,26,27,28,30.799999999999997
U,23,2616,2613,25,22.2,26,27,30,31.799999999999997
U,23,2620,2623,26,26.25,34.5,46,53.75,62
U,23,2624,12892,25,29.200000000000003,32,37,47,64.6
U,23,2626,2624,22,21,22,24,26.75,50.54999999999999
U,23,2629,2626,26,38.25,55,66,72.75,84.25
U,23,2633,7651,26,25,27.25,30,46.75,59.5
U,23,2635,2632,26,23.5,26.25,29,30,34.75
U,23,2641,2594,26,34.5,48,55,70.75,79.75
U,23,2642,11956,39,73.89999999999999,82.5,102,124.5,169.8000000000002
U,23,2690,2687,26,22,23,24,25.75,27
U,23,2695,2690,26,31,34,48,52.75,65
U,23,2697,2695,22,21.049999999999997,22.25,24,24,26.95
U,23,2700,2697,22,23,23.25,25,27.75,47.9
U,23,2713,6876,26,55.5,72.25,77.5,82,98.5
U,23,2719,2715,26,39,41,45.5,62.5,77.75
U,23,2721,2719,26,22,23.25,25,25.75,27.75
U,23,2723,2721,26,21,22,23,24,25
U,23,2727,2723,26,25,26.25,28,30.75,32.75
U,23,2729,2727,25,21.200000000000003,26,29,32,51.19999999999999
U,23,2733,2729,26,24,27,28.5,31,32.5
U,23,2741,2739,26,24,26.5,34.5,46,72.25
U,23,2747,2743,26,28.5,32,33,35.75,38
U,23,2751,2748,26,23.25,25.25,28.5,31,75.25
U,23,2753,2751,24,21,22,24,24.25,27
U,23,2768,10593,26,25.25,27,28,29.75,36.5
U,23,3093,1356,26,22,26.5,30,31.75,39.75
U,23,3099,12952,21,22,22,23,26,34
U,23,3397,13732,26,151.25,177.25,193.5,202.75,228.5
U,23,3633,2642,32,35.1,37.75,39,41,43
U,23,3635,2641,25,64.2,71,74,80,93.99999999999999
U,23,3637,3641,25,27,29,30,32,35
U,23,3639,3635,23,25.099999999999998,29,35,39,54.999999999999986
U,23,422,425,26,26.25,29,30.5,33.75,38
U,23,425,427,26,28.25,34.75,47,61.5,67
U,23,427,429,24,21.150000000000002,22.75,24.5,26.25,32
U,23,4287,6517,25,63.800000000000004,69,77,117,153.8
U,23,4288,8321,24,23.299999999999997,29.5,33.5,41.25,45.849999999999994
U,23,429,436,26,35,37.25,40,41,45.75
U,23,4327,211,26,25.25,27.25,29,32.75,42
U,23,440,435,23,22.099999999999998,23.5,26,27,29
U,23,445,448,23,22,23.5,25,26.5,27
U,23,448,450,21,22,25,26,44,54
U,23,449,446,25,21.200000000000003,23,24,25,29
U,23,453,456,26,22.25,24,25,27,29
U,23,457,454,25,25,28,30,33,36
U,23,459,7853,26,38.25,43,48,52.75,55.75
U,23,460,457,25,24.2,26,28,31,34.8
U,23,4811,7306,26,36.25,39,40,42.75,46.75
U,23,4812,7191,26,43.25,46.25,53,71.5,93.75
U,23,5007,5020,24,36.3,40.75,44.5,53.25,70.1
U,23,5014,5012,26,26.25,31.25,33,34.75,77.5
U,23,5045,10795,24,22.15,24,26,27.25,29.849999999999998
U,23,5048,10793,25,33.2,38,48,59,75.59999999999998
U,23,5091,5094,25,25,26,27,29,33.8
U,23,5093,10834,26,26.25,29.25,34,36.75,53.5
